,6,target
33040,-8.12403840463596,66.7428401662995
48769,7.14142842854285,51.785033002915405
74141,-7.3484692283495345,54.71094278073411
4877,3.741657386773941,14.70051226667244
82626,-7.681145747868608,59.77523758180724
51362,-6.6332495807108,44.06031040416617
77417,3.4641016151377544,12.398901571687782
29246,7.937253933193772,63.58560153633076
87085,7.483314773547883,56.33860048666774
86390,5.0,25.09634988332121
61753,3.605551275463989,13.421578356985044
52846,-6.557438524302,43.03452867341645
70726,-8.602325267042627,74.17519603093623
88440,-4.58257569495584,21.377513288094864
76517,-4.47213595499958,20.965837441000517
22884,-3.1622776601683795,10.807073614811593
54397,9.0,81.96745517393997
74266,-9.848857801796104,97.3718847598184
25987,-6.928203230275509,48.87785953749301
49885,-5.0,25.018312008585408
14577,8.48528137423857,72.64641017087271
56550,9.0,81.93455258571176
54617,-9.486832980505138,90.2528581362571
20005,-3.0,9.90234088309373
78580,7.211102550927978,52.22648905344918
87643,7.416198487095663,55.796598263058726
75231,-8.94427190999916,80.13535300685386
513,-7.937253933193772,63.89789968870775
47807,1.4142135623730951,2.3081366397338487
18717,4.47213595499958,20.183885993687262
68797,4.58257569495584,21.365383048950303
41398,-5.5677643628300215,31.010008046142325
56941,-6.0,36.76068070294839
30707,8.18535277187245,67.52631473952111
57938,4.47213595499958,20.89551450529605
87392,5.477225575051661,30.31985675390868
41181,6.928203230275509,48.03526646812018
33623,6.48074069840786,42.58533731874044
46502,8.54400374531753,73.40351395417034
46486,-1.4142135623730951,2.175037312653494
68698,-3.3166247903554,11.58821277902361
85411,5.656854249492381,32.12947000285207
59332,7.745966692414834,60.82892853297797
51308,-3.1622776601683795,10.103304240490374
680,-7.615773105863909,58.71399562368919
62285,9.327379053088816,87.5356386028336
62571,-4.242640687119285,18.571718132343584
65478,4.0,16.235519750350214
86265,0.0,0.8422764495558899
86943,-9.746794344808963,95.67311969197792
42815,9.219544457292889,85.93791848081828
36351,-4.795831523312719,23.02498102930084
13741,-7.615773105863909,58.85906015433865
57265,4.123105625617661,17.974200512267956
8211,3.872983346207417,15.307394623216908
77672,-8.0,64.13434504892955
68127,8.54400374531753,73.69948802212413
22398,4.358898943540674,19.756874502829834
88363,-7.615773105863909,58.22991822971307
48172,8.94427190999916,80.23210609072173
84137,-9.16515138991168,84.59387898312782
87219,0.0,0.4456200722014802
43313,-5.656854249492381,32.43001992505267
87178,5.0,25.564944391931533
36184,8.12403840463596,66.6459645879616
52056,-3.605551275463989,13.419916354838769
72775,-7.0,49.275077477782034
29626,-8.246211251235321,68.84894373219575
30695,9.0,81.54772272063366
74449,2.6457513110645907,7.245835662081945
42499,-9.0,81.48792604915229
86881,-6.4031242374328485,41.56324865939908
36585,-4.69041575982343,22.173517686252943
64405,-7.483314773547883,56.06429577083617
87144,-9.273618495495704,86.54459864394904
59191,5.0,25.521561085324876
41696,5.744562646538029,33.32049290491766
75258,-6.928203230275509,48.16581568092269
67868,-5.656854249492381,32.49264576516596
52209,-5.196152422706632,27.80930333144761
19725,2.449489742783178,6.000686623967777
48386,-3.872983346207417,15.343681287431654
5923,6.708203932499369,45.86650629538697
20778,7.211102550927978,52.03365509065127
27198,6.6332495807108,44.24762116252378
76106,4.0,16.438619662894094
64396,3.872983346207417,15.48335090464661
80126,7.211102550927978,52.92948133957841
74442,3.741657386773941,14.192241430957232
38216,-8.12403840463596,66.91260197367427
38400,9.539392014169456,91.32995875532698
4797,5.744562646538029,33.139275203889355
70707,-7.54983443527075,57.59080597867637
47636,3.4641016151377544,12.358991702091071
73579,6.708203932499369,45.35105883179072
32241,6.0,36.60296218306618
8688,-9.273618495495704,86.52721348367147
24378,8.602325267042627,74.06118623142456
19792,5.830951894845301,34.53824559571832
28328,8.366600265340756,70.91219006250788
84040,-8.602325267042627,74.79599544868466
81613,-8.12403840463596,66.58844885432299
20526,-2.23606797749979,5.312715303443549
63595,6.6332495807108,44.01226003068961
15939,9.899494936611664,98.92114309126156
73516,8.246211251235321,68.31224446741916
26874,7.483314773547883,56.07532432500425
78765,-8.0,64.30389288444364
22574,4.242640687119285,18.84760086441043
77410,9.848857801796104,97.18630350412714
18369,-8.602325267042627,74.13055276167742
31237,-8.831760866327848,78.9065852910629
66142,9.848857801796104,97.70247631801855
42212,6.6332495807108,44.72055041337044
28382,-7.54983443527075,57.63835249905461
49000,7.14142842854285,51.72179479880538
33633,-8.18535277187245,67.93833172593101
70443,-8.717797887081348,76.05828067115891
16248,-9.643650760992957,93.93316978953132
50175,6.244997998398398,39.64840875471699
86241,5.291502622129181,28.4638145829786
47921,3.0,9.100360905336755
76236,-8.888194417315589,79.07381073046874
5363,-6.244997998398398,39.13016914541097
33472,-4.58257569495584,21.442267328876696
20903,9.69535971483266,94.01500269232068
45342,-9.055385138137416,82.60172438782737
83100,-8.602325267042627,74.58697848185054
5057,5.656854249492381,32.640039126005405
82160,-7.681145747868608,59.25321489808702
77965,-6.48074069840786,42.01955246471155
33330,9.055385138137416,82.68229178756403
57100,3.0,9.874779724924664
59592,4.242640687119285,18.91090266394975
38812,-9.486832980505138,90.88780153597216
78821,9.219544457292889,85.88635933128612
58095,6.0,36.28398265000137
14116,-5.291502622129181,28.520469830378797
14273,5.916079783099616,35.452544990827775
79495,9.055385138137416,82.92350211770425
8554,5.0,25.67938132390176
25582,-6.244997998398398,39.68377154695677
56616,-3.1622776601683795,10.79203388832184
89950,-9.055385138137416,82.97186267981243
29573,7.937253933193772,63.045608170039735
34776,-7.681145747868608,59.92521368002912
35089,9.327379053088816,87.36115130984302
12984,-8.54400374531753,73.74574923209548
29005,9.38083151964686,88.87887151749807
87629,-5.477225575051661,30.873247797601746
39416,9.219544457292889,85.22637614196447
6548,9.539392014169456,91.16740327537543
20160,7.615773105863909,58.735994325862265
32934,-9.899494936611664,98.21954654629845
9215,6.928203230275509,48.49966146610642
52537,-9.69535971483266,94.50571027674508
49693,4.0,16.032118873120137
47565,8.306623862918075,69.7147564044594
12713,5.916079783099616,35.56606926216712
36137,9.848857801796104,97.78974906441296
47239,9.486832980505138,90.65436394390623
2428,-9.591663046625438,92.98458168805524
47847,5.5677643628300215,31.077957146273526
36124,-8.426149773176359,71.79786348848187
27530,-1.4142135623730951,2.8029119789744983
28300,-8.06225774829855,65.00724329509768
47874,7.874007874011811,62.12647259191153
44466,-9.848857801796104,97.17929898099575
65942,6.782329983125268,46.390709662748144
76015,-8.602325267042627,74.09322154174527
70043,9.0,81.68190354321719
50052,9.219544457292889,85.50006877053224
34610,-5.744562646538029,33.937809462787506
1831,-8.660254037844387,75.19105575919501
25699,6.48074069840786,42.79725456619594
86643,-8.366600265340756,70.06007338282092
34162,4.242640687119285,18.719250216563044
65240,3.605551275463989,13.511874721679384
53815,7.810249675906654,61.727841399645456
42288,3.0,9.756745254892715
83839,7.071067811865476,50.08941133161207
60894,-9.273618495495704,86.12559129461434
39075,8.54400374531753,73.25592595820832
7023,3.4641016151377544,12.60968602414474
63032,-6.4031242374328485,41.265032175454
77959,9.899494936611664,98.78518182065469
22616,-5.385164807134504,29.229834144591734
61296,-7.937253933193772,63.32661254835293
89443,6.6332495807108,44.36600455132618
1218,3.872983346207417,15.31595864581926
75004,9.38083151964686,88.85775095384292
41832,8.660254037844387,75.50973261790872
50073,8.18535277187245,67.59662217990325
55726,-3.1622776601683795,10.78256279463552
46014,5.0990195135927845,26.239754060056782
82770,-0.0,0.8969053300840746
87296,6.164414002968976,38.5462343867634
35411,8.18535277187245,67.03559865544302
47611,-5.830951894845301,34.92320805571101
50542,-1.4142135623730951,2.6490304794844266
1594,-6.557438524302,43.36386376928443
27150,-9.69535971483266,94.18650583405108
798,4.123105625617661,17.09692589330295
15575,8.18535277187245,67.16202844591767
3292,8.888194417315589,79.69732742627788
9348,-1.0,1.891451518014431
27031,8.246211251235321,68.83238640137027
48888,-4.358898943540674,19.033965196348348
86263,9.0,81.51608240298202
44038,4.47213595499958,20.861103586497563
67634,-7.681145747868608,59.03360518375288
86019,-1.0,1.5566370419959674
89245,4.898979485566356,24.79077295285157
15598,-3.3166247903554,11.55322156937376
35138,8.602325267042627,74.95120435414469
51496,-2.6457513110645907,7.97509767328346
77643,5.0,25.59800894540689
40614,9.848857801796104,97.23972808972562
70591,-4.123105625617661,17.04063803650572
51594,7.280109889280518,53.906384240487405
45061,5.385164807134504,29.596542402394167
52318,6.324555320336759,40.059014619767694
68630,-1.7320508075688772,3.4367369289968863
48202,9.746794344808963,95.29633495321217
54697,-7.615773105863909,58.060545114475794
46465,5.656854249492381,32.17031851060411
83182,-8.94427190999916,80.63342367716092
47385,9.055385138137416,82.28155277789914
42675,7.874007874011811,62.40948809927068
5874,-7.681145747868608,59.98375263843233
2337,-9.055385138137416,82.65325367831744
81315,3.4641016151377544,12.233325959997
37493,-1.7320508075688772,3.773777334243944
55757,-9.0,81.81304366391423
85220,-5.291502622129181,28.78259454522508
80234,5.744562646538029,33.1229526181004
65717,-8.48528137423857,72.98722018644371
31743,9.433981132056603,89.80868977086254
84268,-6.6332495807108,44.36306072590301
13061,-9.591663046625438,92.97842990853772
18747,-7.483314773547883,56.860462447126615
7057,1.0,1.837103410420926
55328,-8.54400374531753,73.9121233049368
12799,-7.0,49.23292139317022
18580,6.557438524302,43.06342792734127
75750,9.69535971483266,94.83436815853818
18201,-2.449489742783178,6.306174674729004
32942,-7.615773105863909,58.248497656802826
23549,-2.6457513110645907,7.016525916410632
66942,4.47213595499958,20.403846033537636
18306,-7.071067811865476,50.41993093165813
49276,-1.7320508075688772,3.883511972824072
15908,-6.48074069840786,42.12721305335866
10761,6.6332495807108,44.33765605215208
12239,-8.18535277187245,67.1473260468339
53579,-5.0,25.10670768665142
14478,8.306623862918075,69.11780382951855
47633,-8.426149773176359,71.4759700320667
51810,-7.0,49.975593562846775
55904,5.477225575051661,30.49888828964093
39529,5.291502622129181,28.359582080459056
65602,-5.477225575051661,30.115011796488577
66056,-9.486832980505138,90.09069910817088
34504,-3.872983346207417,15.11169666362956
1881,7.280109889280518,53.90158993845679
47727,-9.797958971132712,96.45247552211684
80109,9.38083151964686,88.2207211070878
58464,3.3166247903554,11.75794923171768
55399,-7.615773105863909,58.13444613827644
80930,-0.0,0.3147948391476252
77490,3.4641016151377544,12.4681682780027
47946,-9.433981132056603,89.4881891092308
23425,-5.0990195135927845,26.232380226798004
51738,3.605551275463989,13.041294645595114
39812,6.6332495807108,44.868704697525615
7037,4.898979485566356,24.48428303467568
67481,9.539392014169456,91.94225501450488
44661,-9.69535971483266,94.11743484984602
39557,-7.745966692414834,60.14963474337337
59844,4.242640687119285,18.24418276925359
1539,-9.9498743710662,99.37332298663884
17064,7.0,49.55432787414149
6093,-6.708203932499369,45.18927841124434
30997,-5.656854249492381,32.55642220652215
64362,-3.605551275463989,13.40607110491666
10552,-9.327379053088816,87.34317868230957
37734,8.717797887081348,76.49107879207158
55917,-4.0,16.891562566078623
83794,-2.449489742783178,6.891476733974344
25450,3.4641016151377544,12.603780158397736
76742,-8.831760866327848,78.13545781071835
51771,-2.23606797749979,5.36663470060682
30877,8.306623862918075,69.82124359415286
79458,-8.831760866327848,78.94815170662719
16075,-7.280109889280518,53.73750574008992
60016,-6.082762530298219,37.22465127474693
45461,-3.872983346207417,15.328850221815514
35414,8.12403840463596,66.50510839532737
49148,7.280109889280518,53.48621435819239
28074,9.69535971483266,94.14524638256574
20657,-8.366600265340756,70.5677128474287
57817,-9.219544457292889,85.69494479023471
33171,2.449489742783178,6.883231273533874
5256,-6.082762530298219,37.32760154184778
4382,6.164414002968976,38.61442702069978
35119,5.0990195135927845,26.901157148299404
16656,6.708203932499369,45.4847004988179
85256,-9.1104335791443,83.13904404426906
58497,9.848857801796104,97.93296704178876
12509,-6.6332495807108,44.36973252320413
7021,-3.872983346207417,15.479233650315836
30871,8.246211251235321,68.4857348135865
26480,-9.273618495495704,86.12582412704221
80968,-5.477225575051661,30.95456233528726
66703,2.6457513110645907,7.896529781700002
22209,7.681145747868608,59.352532183448425
79827,-9.16515138991168,84.70310504142829
13167,7.14142842854285,51.39449894974566
14688,7.937253933193772,63.87074484698414
25348,2.8284271247461903,8.029441053410158
35498,5.291502622129181,28.77484988392616
74459,4.69041575982343,22.094396802524876
16436,9.273618495495704,86.49243142492026
71634,7.681145747868608,59.78003114753764
55203,9.327379053088816,87.80217828548031
55523,5.477225575051661,30.89777055151147
20578,-9.38083151964686,88.38055101801315
32786,-8.54400374531753,73.07544240387271
35436,-9.848857801796104,97.43833087354122
19754,7.810249675906654,61.21169835380936
27282,7.483314773547883,56.70270802740701
45311,6.324555320336759,40.78482009838582
80410,-4.58257569495584,21.30333688681746
20127,-8.831760866327848,78.81555840250857
57961,-2.449489742783178,6.356317959241464
56131,-7.416198487095663,55.01822627456304
57639,9.327379053088816,87.24360070404376
27572,-8.717797887081348,76.02477128422893
1312,8.06225774829855,65.02320172571508
71498,8.306623862918075,69.75371736200941
80354,2.23606797749979,5.060681598692529
1057,-3.1622776601683795,10.857317258904796
34054,3.872983346207417,15.338673286261418
80544,6.244997998398398,39.70024413498
3033,7.937253933193772,63.27947708181585
68458,9.797958971132712,96.17538346908935
40382,9.486832980505138,90.72602199283544
41080,4.123105625617661,17.10674340214822
33276,3.741657386773941,14.537460176577788
9739,-8.06225774829855,65.47437640106834
6598,9.327379053088816,87.64762282810331
5232,-3.1622776601683795,10.886989805720958
44475,-9.848857801796104,97.76030258735042
28983,-6.6332495807108,44.44818881691573
34998,6.782329983125268,46.89218181769943
48500,-6.782329983125268,46.971552899195466
2469,-9.16515138991168,84.47556393911576
51311,2.6457513110645907,7.280682657026438
84882,9.69535971483266,94.73946864698618
8728,-7.071067811865476,50.52102845890323
88822,9.486832980505138,90.50112225237372
31477,-3.0,9.94312540690907
53940,8.660254037844387,75.82865804105577
25807,9.0,81.18213541157995
81131,4.358898943540674,19.524141297837023
36085,9.9498743710662,99.068293503849
65658,8.306623862918075,69.50965616268093
51154,-7.937253933193772,63.09715661697829
54058,9.38083151964686,88.62141988262103
80982,8.246211251235321,68.13539272978409
29612,6.082762530298219,37.28902632154985
59009,9.38083151964686,88.37061255181193
12337,9.591663046625438,92.00233404008536
63151,-8.660254037844387,75.51457586364627
10092,5.385164807134504,29.514936847835127
41638,2.0,4.991730345979539
87227,4.0,16.537583895613707
26423,-8.602325267042627,74.53164392835933
71322,7.211102550927978,52.85968201940376
83738,-9.055385138137416,82.09332193417536
38467,3.872983346207417,15.85096643652295
32758,8.48528137423857,72.51626652723307
30266,8.602325267042627,74.60705700275406
55546,-3.741657386773941,14.761726443092924
82876,-5.196152422706632,27.791737911841064
1252,-3.605551275463989,13.431715911858822
89011,-6.082762530298219,37.28699408973254
113,-8.0,64.56422760680248
26168,-4.69041575982343,22.298573425062663
46358,8.246211251235321,68.83218636431589
82848,-4.898979485566356,24.946454432296477
77320,4.898979485566356,24.2430360327328
82396,2.6457513110645907,7.925103499796804
19252,-9.746794344808963,95.47590225075606
36082,-6.4031242374328485,41.26691485539048
64723,-5.656854249492381,32.07190749327512
42743,2.449489742783178,6.420177685052075
24797,-9.899494936611664,98.93303757305208
59890,-2.449489742783178,6.349351927111957
82374,-8.831760866327848,78.81351748570931
14920,-2.0,4.282197730043913
79632,-9.9498743710662,99.81107634205148
42184,8.426149773176359,71.10593185526965
21637,-7.874007874011811,62.7146548386349
21711,9.273618495495704,86.27764324449514
7653,-7.937253933193772,63.341131066442266
53444,-8.94427190999916,80.71466141042143
21501,8.831760866327848,78.17721882418537
30129,4.898979485566356,24.332436974109672
42539,-3.1622776601683795,10.880833361683283
6614,-0.0,0.807876409037378
162,-5.656854249492381,32.40327961449566
86214,-8.888194417315589,79.15309067215988
60806,2.449489742783178,6.849937543000673
62789,9.327379053088816,87.6460890584551
71538,9.69535971483266,94.58862342759916
38686,-9.643650760992957,93.52496038972964
47730,9.219544457292889,85.31237069706395
946,-7.3484692283495345,54.19821520582717
33679,-8.831760866327848,78.86992785646979
4464,8.888194417315589,79.45571458497466
26349,9.848857801796104,97.75152326582956
88709,7.483314773547883,56.6601157961428
28190,-5.477225575051661,30.431391601028103
12064,9.38083151964686,88.09536186138436
60519,-4.242640687119285,18.135302480324544
82260,-9.797958971132712,96.28429602522898
46569,6.082762530298219,37.47427800148936
55749,6.164414002968976,38.198776605156745
34252,-9.9498743710662,99.05719026618824
69590,9.486832980505138,90.05873405949583
20990,-3.605551275463989,13.62210051398841
37516,-6.082762530298219,37.12284622848421
43009,-9.486832980505138,90.62228623285256
70395,1.7320508075688772,3.731698124915994
70418,3.0,9.978000170026869
72322,0.0,0.1842324800975237
10816,-8.94427190999916,80.78462379639598
72277,4.123105625617661,17.165279515080766
47891,4.358898943540674,19.62349066912288
33869,-8.246211251235321,68.79347817565778
83260,8.246211251235321,68.20117986251437
69445,-9.1104335791443,83.55104373063081
9499,-6.782329983125268,46.25702283185039
12143,-7.071067811865476,50.98378201198744
8730,-7.810249675906654,61.80225341328578
66383,8.12403840463596,66.02355330996214
85397,-1.7320508075688772,3.749432014878729
45729,7.3484692283495345,54.05849146638103
4447,-4.0,16.742197111695788
32431,-7.14142842854285,51.90293349059534
29640,-8.306623862918075,69.39329124070778
42955,-4.58257569495584,21.65909941497312
54252,-7.3484692283495345,54.56000934704392
46571,4.123105625617661,17.491957011294325
27021,-9.746794344808963,95.5497134024785
1233,7.874007874011811,62.21019960487516
68593,3.0,9.710168521570315
89654,-8.54400374531753,73.1986716204839
11707,8.888194417315589,79.30205738534852
63319,7.615773105863909,58.4738045819993
19864,1.7320508075688772,3.570097812998552
25733,4.69041575982343,22.56708562747598
88364,4.58257569495584,21.96979085261099
83300,7.615773105863909,58.99074219985083
38901,9.055385138137416,82.93828299734481
2719,-7.483314773547883,56.47946864403364
58132,8.366600265340756,70.25949563146928
23198,-4.358898943540674,19.0141865261282
54242,8.94427190999916,80.11431411536893
21954,-5.291502622129181,28.90308666126309
51451,8.717797887081348,76.74443366101941
80575,-5.196152422706632,27.67832137525196
14620,1.0,1.8637414283102505
41352,-5.5677643628300215,31.679338780298227
16663,7.280109889280518,53.80275860216426
3188,-9.899494936611664,98.72177529578153
26905,8.774964387392123,77.86702768391002
52252,-6.557438524302,43.52152062450102
19831,6.4031242374328485,41.722180099662985
6496,-9.591663046625438,92.85775735933738
44190,-9.273618495495704,86.38293527948329
7681,-5.916079783099616,35.02385264537531
38324,9.16515138991168,84.69672903980157
30165,6.708203932499369,45.519529885427126
2922,5.291502622129181,28.557087413861822
36265,2.6457513110645907,7.691049895451174
45212,8.0,64.71143581121737
4762,-0.0,0.4150725173973524
4287,-8.18535277187245,67.58379929390462
89595,5.0990195135927845,26.308009977705016
10978,-3.0,9.435952954366932
27921,-6.557438524302,43.21081414327581
86712,-6.557438524302,43.29046889808272
54671,7.280109889280518,53.02261428959222
68189,-6.557438524302,43.21775504289525
32841,8.774964387392123,77.87485767278687
55206,1.4142135623730951,2.804507279580537
2279,4.123105625617661,17.085986740590464
80212,-9.273618495495704,86.40560571699586
55621,-7.14142842854285,51.92581683389007
40222,-3.3166247903554,11.289849408974872
17579,-7.071067811865476,50.63286132363209
33997,-9.0,81.09042685166375
59539,-6.164414002968976,38.409056925988864
68134,-9.16515138991168,84.5590123306882
40474,-5.5677643628300215,31.67737487595612
21891,-9.797958971132712,96.40512475733532
58508,7.280109889280518,53.2604162526769
14682,-9.055385138137416,82.5791988919849
48130,-8.306623862918075,69.19243594415558
4692,-4.898979485566356,24.0120261976827
3618,7.0,49.761707061790304
3083,-8.426149773176359,71.79607801228516
5841,5.385164807134504,29.55379636606561
60972,4.123105625617661,17.691617391297786
26281,6.0,36.53135140108472
65912,-8.426149773176359,71.24152592922137
21697,9.9498743710662,99.12915241677746
82445,-6.244997998398398,39.66932897423069
77043,-9.1104335791443,83.87360786124331
12288,-8.602325267042627,74.69802060566924
52969,-9.1104335791443,83.32162480218238
3605,6.4031242374328485,41.10126432026752
5077,-8.0,64.5312449684027
50717,-5.0990195135927845,26.97562904397257
49179,8.831760866327848,78.42453988737194
49991,-9.539392014169456,91.57042368494412
50376,-3.4641016151377544,12.449122605131846
61387,-1.4142135623730951,2.18730003021661
39368,9.1104335791443,83.27960073988885
63820,-7.615773105863909,58.47551019909781
47912,-5.0990195135927845,26.781166698916635
44522,-8.888194417315589,79.60055612576068
75288,0.0,0.0400851227970289
87046,7.3484692283495345,54.14668633599985
85389,-8.94427190999916,80.84467967981762
56445,-9.746794344808963,95.62287834885284
59256,9.38083151964686,88.66665469883607
23681,-4.0,16.697406594497565
19265,-6.0,36.00852022118867
89313,-2.6457513110645907,7.079420966230998
72699,5.0990195135927845,26.56614489361656
16115,6.244997998398398,39.91704399349781
80,2.6457513110645907,7.532858052329705
15209,-4.242640687119285,18.097472956202758
49955,6.0,36.857740584778384
51930,5.196152422706632,27.81024403586037
83941,-7.874007874011811,62.582575047347234
23709,-2.6457513110645907,7.98162203019147
9668,3.872983346207417,15.27085281834182
43875,7.071067811865476,50.45222655107649
4012,-7.071067811865476,50.0844919758325
24026,-5.291502622129181,28.85030044356209
60039,-8.06225774829855,65.51838147180834
77821,-7.0,49.0440342985383
52682,6.082762530298219,37.41637062974994
10711,-9.746794344808963,95.04124379332973
83800,-5.196152422706632,27.916672348962244
56986,6.324555320336759,40.73255168677154
36918,-3.3166247903554,11.312266188424214
56880,9.9498743710662,99.65743739797593
71632,-8.602325267042627,74.591083676456
37235,-1.0,1.930721685935366
53974,-7.54983443527075,57.7238013701127
15224,8.306623862918075,69.14644260522557
12499,-5.744562646538029,33.88383012031976
37977,-9.848857801796104,97.97401666246192
83677,7.937253933193772,63.26089995331397
12580,-2.6457513110645907,7.603914109718657
60838,-5.830951894845301,34.257107478973026
1736,8.774964387392123,77.58618344106982
57389,-6.6332495807108,44.64219365857369
88415,-3.1622776601683795,10.111963803724578
78370,1.7320508075688772,3.158388167314508
81377,-1.0,1.7291660226483208
83028,9.69535971483266,94.63565857459535
78308,-4.242640687119285,18.52169385047995
39119,7.14142842854285,51.35321289561667
38751,-3.1622776601683795,10.455105200117975
20673,7.416198487095663,55.267313384541175
44304,1.7320508075688772,3.5115976117822467
44337,-2.6457513110645907,7.95476268338583
1555,7.14142842854285,51.26566527352392
6995,9.0,81.0002029141552
22604,-7.810249675906654,61.498648398993495
59497,-5.477225575051661,30.600074922888165
53992,8.94427190999916,80.61846846462913
68715,-7.615773105863909,58.026185569484255
82675,-4.123105625617661,17.043533384978314
1867,-9.899494936611664,98.59257693711024
27748,-7.681145747868608,59.92231443275441
11519,5.656854249492381,32.75986101026247
2054,-5.744562646538029,33.843980139283715
38391,9.38083151964686,88.37190751280258
19659,9.219544457292889,85.74109673103538
69910,-8.831760866327848,78.83507356206452
24571,8.426149773176359,71.42035003301848
8894,2.8284271247461903,8.011756632410316
73240,9.433981132056603,89.84803432473772
48440,-4.0,16.939540930298914
26007,-2.449489742783178,6.744475231950875
87614,-8.306623862918075,69.99313390135312
48426,4.0,16.07868854123665
36193,-5.0,25.488375451021017
23087,-8.06225774829855,65.1977385360575
59823,-9.69535971483266,94.85402652186004
52805,-3.872983346207417,15.659025679905223
14360,-3.872983346207417,15.27947614804136
80301,9.899494936611664,98.64442669888032
36813,4.795831523312719,23.29273100683318
69732,4.358898943540674,19.045611726352096
67450,-8.660254037844387,75.11842548097745
27299,-7.681145747868608,59.63301458643178
28073,7.615773105863909,58.941051132853474
78096,7.3484692283495345,54.55337013070832
83522,8.888194417315589,79.3023982338206
3481,9.746794344808963,95.2299590067708
68372,-3.872983346207417,15.745245620759174
38545,9.055385138137416,82.17654159936438
84987,-8.366600265340756,70.71019077448972
9484,5.0,25.03922919448105
54930,0.0,0.792934709349491
72944,-7.280109889280518,53.16135201211855
56912,4.123105625617661,17.40370064536657
49406,-1.7320508075688772,3.929812915358255
63540,8.306623862918075,69.8578707392235
50906,7.3484692283495345,54.93972731611587
32979,-5.291502622129181,28.05461541437177
68956,-8.602325267042627,74.77968815508262
87551,6.48074069840786,42.52678083935712
3812,4.47213595499958,20.80627933984891
78785,8.774964387392123,77.90215229980872
78410,9.0,81.43006773268479
11053,-4.69041575982343,22.69468836640185
68843,1.4142135623730951,2.5074565411067784
25048,-9.746794344808963,95.01088923014396
32652,1.0,1.8966583286920915
45716,9.486832980505138,90.76932750077196
44619,-6.082762530298219,37.046385991786615
76212,5.291502622129181,28.26140536303894
30898,-7.810249675906654,61.008508665014006
56468,-6.082762530298219,37.36302543008723
8662,2.8284271247461903,8.164200120760402
12477,2.23606797749979,5.000752064018876
2431,-9.1104335791443,83.12494911277788
89264,-9.69535971483266,94.40659449328017
14878,4.47213595499958,20.840573935864747
54864,-8.831760866327848,78.00638811823355
19565,7.0,49.086585902528704
5406,3.605551275463989,13.140476351328234
38529,9.1104335791443,83.56872028627735
57218,-2.449489742783178,6.277181746496796
27880,9.486832980505138,90.0256465445195
10849,-6.782329983125268,46.97142835689216
26415,7.810249675906654,61.28650927224384
65157,-7.0,49.32288771937922
28219,-9.1104335791443,83.51835651148042
22207,4.242640687119285,18.10650660226508
31820,3.3166247903554,11.822730076633905
43060,6.324555320336759,40.582268263752
21364,-4.795831523312719,23.433959634314384
63076,-8.888194417315589,79.97906700342953
60636,9.1104335791443,83.28815878015314
58287,-7.14142842854285,51.20677808374755
42525,5.916079783099616,35.81439208334466
62845,-5.477225575051661,30.99257310828016
20517,-6.708203932499369,45.44422584462342
15902,9.433981132056603,89.45835577361495
18013,1.7320508075688772,3.704053670263285
79948,-0.0,0.4960772900118537
55354,6.082762530298219,37.48555655029744
48207,7.211102550927978,52.78448605498389
83749,6.928203230275509,48.91432209146137
35452,-7.937253933193772,63.31297546153759
7269,9.433981132056603,89.80708602156237
81200,-5.830951894845301,34.28667139682098
68888,2.23606797749979,5.787337997799336
17877,7.615773105863909,58.7213139183161
63138,-9.055385138137416,82.23652420509066
31508,9.433981132056603,89.37379979653545
5641,-8.48528137423857,72.31705781393795
40476,-7.0,49.32457381234086
88146,-8.12403840463596,66.8840587246492
25677,-6.855654600401044,47.44739349237814
72148,4.242640687119285,18.38784659044522
51096,6.082762530298219,37.57424194878981
64007,7.745966692414834,60.49827766094376
53646,-8.94427190999916,80.36059589013804
86165,4.358898943540674,19.30260068397939
43124,9.0,81.66736736833755
36808,6.082762530298219,37.88360637413665
56223,-8.831760866327848,78.97299401987082
52497,-9.486832980505138,90.3632531389702
89469,5.0,25.78072053904156
23631,9.591663046625438,92.09800916390896
13959,-1.7320508075688772,3.323221784802277
10331,-8.602325267042627,74.29850222319455
18410,8.06225774829855,65.62054395816938
4822,-9.219544457292889,85.54440550225418
64687,-7.483314773547883,56.01406735858278
65834,-6.4031242374328485,41.5210187431356
15204,-5.0,25.287735161682534
88701,-4.58257569495584,21.69108501731536
79792,6.855654600401044,47.32446960027382
55894,7.0,49.8072060736303
39978,-5.477225575051661,30.676001981201008
57182,-5.0,25.873366767913808
61077,7.071067811865476,50.3032714147404
42903,-7.211102550927978,52.10685033244956
5010,-8.774964387392123,77.50982308910002
9308,-7.937253933193772,63.2302386325625
23196,-8.717797887081348,76.93255891851923
1911,-8.54400374531753,73.01825707282015
49504,9.486832980505138,90.12807961509654
74743,-9.9498743710662,99.87477898638735
87275,-6.708203932499369,45.317798623603856
13357,-6.557438524302,43.75077139489137
57051,-9.433981132056603,89.34211673249324
76100,3.741657386773941,14.95329979791916
9852,2.6457513110645907,7.98688143046734
39354,6.082762530298219,37.56988600441554
89287,3.0,9.37286806473898
17783,-9.273618495495704,86.45841421859507
20850,-1.7320508075688772,3.9536549130344767
75868,-7.280109889280518,53.772446608609584
17881,-7.681145747868608,59.43645791778801
10261,-9.16515138991168,84.09648061687344
40699,3.0,9.962191088085405
59761,-6.557438524302,43.51508027068841
